reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7efcad7b-20fa-443f-b331-ed6a19217e1c,Anjas Mara,https://play-lh.googleusercontent.com/a/ACg8ocJks76vE33U6iJKbRIP0O8rUzJUnS-o3oMpP7aRZEM5LZDbzQ=mo,"meski bangak orang yang yang menilai aplikasi ini buruk,tapi dapat memudahkan untuk mencari loker..",5,0,,2024-06-27 15:52:45,,,
8922492b-4b2c-4934-a6bf-edf1cbc3a1bb,Hilyana Rahma,https://play-lh.googleusercontent.com/a-/ALV-UjWiM86PWVi47uwi8kp7amu-fNrI5kgPOduAeAdiGcokGRurd09RQA,"Banyak lowongannya, tampilan aplikasi juga bagus",5,0,1.1.1,2023-01-08 08:56:52,,,1.1.1
dd25b3a4-632a-45f3-9675-53e893b1b0a3,Mutia Zalfa,https://play-lh.googleusercontent.com/a-/ALV-UjW_1kPMYXlBPeFf2zydnfwJvk33NsWjoYMEOu-K-prDC0v_-so,"Banyak banget info lowongannya disini, sangat terbantu",5,0,1.1.1,2023-01-17 08:53:58,,,1.1.1
6a6eeae8-e530-4679-b49c-3e395a87667f,Deni Aviyanto,https://play-lh.googleusercontent.com/a/ACg8ocJnkMxPPnBGx9EmNDlmOOvbokygiWILHo7ScAcPd3zq7T_6Hg=mo,"Apa ini, belom pernah daftar tapi katanya nik sudah terdaftar",1,0,5.0.7,2024-11-28 05:54:38,,,5.0.7
f136b1cb-6f63-4c9e-9086-cf604c6be1e4,irfan fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjWj-yiU8opT5jVXTwxO5TlkIlA1fGoSW4j-h12yav4mL29kNPU,Aplikasi SIAPkerja sangat berguna bagi temen temen yang nantinya siap untuk mencari kerja,5,0,1.1.1,2023-01-24 15:20:37,,,1.1.1
16dbf57e-f7a4-4c09-a4bd-d20ee1d41e4e,Rahmat Guntur Wahyudi,https://play-lh.googleusercontent.com/a-/ALV-UjUrxwzNSVWvOcrOF1DOridEB4HRKoQ2-xQsLpbne-bJLTbINbIs,"Sudah ngisi data diri lengkap, pas di save malah stuck, sia2 ngetik, gmana si",1,2,1.1.2,2023-05-12 02:59:08,,,1.1.2
33c7dae2-ea06-4d37-8e4b-6bb4c9aa9ae5,choirun nisa,https://play-lh.googleusercontent.com/a/ACg8ocIo6Ku-p8Ci1ZhwY6O0S-nx8pE2-ZbfXv2t6eHuephuFQuiBQ=mo,membantu banget buat aku si fresh gradution yang lagi nyari lowongan!,5,0,1.1.1,2023-01-17 07:40:20,,,1.1.1
acd5882a-143b-4dde-a759-22bfe111e9e7,nana stronsium,https://play-lh.googleusercontent.com/a/ACg8ocLHAfKoPZMpmvS1Iqt7aA9tW7vmunHHbUesvFckt81HqSlLPw=mo,"Terima kasih info lowongannya, bener-bener membantu banget untuk aku yang belum punya kerjaan. Makasih siapkerja udah sangat memudahkan saya untuk mencari pekerjaan",5,0,1.1.1,2023-01-18 05:07:50,,,1.1.1
9e7c2e1f-2579-45ea-933f-bc1c20c4989f,Adit Firman Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjVUfeeS1UeFy_h_qRFWi7NlV0f1BcOeMsDCNuqpY0uIUk1GT7y-,Gajelas aplikasi nya mau daftar aja susah nik salah terus mau daftar juga perbaiki tolong,1,1,,2023-06-25 04:19:09,,,
1f08c306-bb05-421d-a694-c24ddfa31729,Siti Tarwiah,https://play-lh.googleusercontent.com/a-/ALV-UjW0HfdzBr8X1LE3HkTprwX8NiN75JZdaESV4x4Dusy55mzRD1rh,"makasi info lokernyaa, membantu saya banget untuk yang lagi nyari kerja, terimakasih siapkerja",5,0,1.1.1,2023-01-06 07:19:24,,,1.1.1
6449dcda-50b7-40e0-8c77-204507c15b55,Ahmad Hazel,https://play-lh.googleusercontent.com/a-/ALV-UjV2Ay4N0OrWLV4ZxnCm0DUeUmNG2cmzmSF33ks_tXgcPmJGWug,Suka banget dengan kehadiran apk ini ngebantu banget buat kerja nantii,5,0,,2023-01-18 13:08:52,,,
35debd74-fd97-4ac0-b9ff-7c7da3c40fbf,ebi,https://play-lh.googleusercontent.com/a-/ALV-UjWqXwKf2cBkzcIBPdSz6n6u1mlHmPJKJ9SWUo4IT7AREDX2Djs,aplikasinya keren banget membantu saya mencari referensi pekerjaan🤩,5,0,1.1.1,2023-01-24 10:58:03,,,1.1.1
2ad50281-2dd7-41cf-b38b-42633e09f886,ndu,https://play-lh.googleusercontent.com/a-/ALV-UjUOAk_lQLZ1ML4Ymx6NjbS7fVUR4aFfjUYjrYsA1iLlqYrXH6mL,keliat bet kerja pemerintah jeleknya,1,1,6.0.5,2025-03-09 15:17:32,,,6.0.5
29a0679e-1df7-4126-a9e2-b99a45c0df2f,vivo y15,https://play-lh.googleusercontent.com/a/ACg8ocIBfFOdHQZc3J6wLdwlY4cGzY5VF0_W5v9stXOkeqMRyJhSKw=mo,cara mereset ulang data misalnya foto ktp dan ijazah atau KK gmn ya min. kemarin data saya gk di terima disnaker krn di aplod ftocopy nya.,4,0,5.0.7,2024-03-13 08:35:33,,,5.0.7
8c856ba3-947c-479f-9bc4-edc3544d89f6,Teddy Ciptasetiady,https://play-lh.googleusercontent.com/a-/ALV-UjWoC_MNEB9FlTl7krowwusJgzHN6q8W3cInbftXcDWbNGCZAFeT,Cs nya payah makan gaji buta kali ya org ma tau ada masalah seenggaknya bisa ditanganin eh dianya sendiri malah gk tau ngasih solusi wkwk,1,0,1.1.2,2023-06-01 01:12:06,,,1.1.2
373abd8a-7771-4edf-8664-50227698427e,Arizal Mauludin,https://play-lh.googleusercontent.com/a-/ALV-UjVg-Bhdn3D781FMPBGqvEiVS47oNj3-hmTDM5izkCEmdxsinsk,proses daftar masuknya lama loading terus lama bgt admin gimana nie,5,1,1.1.2,2023-03-16 08:38:22,,,1.1.2
f4e20e99-e407-4c4a-a66d-0e8e1f0a7404,Indra Jaya,https://play-lh.googleusercontent.com/a/ACg8ocLl_6y4gbPv8U0vjo3PFixY8MyPVnS1aUnaP7D3DkW_csDq3g=mo,"aplikasi bangke udah berapa kali lakukan swap poto ga bisa tersimpan,, emang gila ini apl",1,2,5.0.7,2024-07-19 10:35:32,,,5.0.7
203c6229-6a1b-445e-a1a2-d1b2ac6f0f9c,Linda Oktaviani,https://play-lh.googleusercontent.com/a-/ALV-UjVybdy6H7zKbl9omtG1fGCWuygMX5-jfRnQfoW1CNSOzb4mQ6MIKg,"Sangat bagus, banyak fitur yang memudahkan untuk mencari pekerjaan di aplikasi ini.",5,0,1.1.1,2023-01-22 12:05:35,,,1.1.1
84767b34-0f59-4dbe-a2e7-97c6d79ed2dd,Nur Indawati,https://play-lh.googleusercontent.com/a/ACg8ocK77oxi78LtihK069EWmnMgi3u5WCr42hXI6Yw9BNdMvpVjsec=mo,"Udah lama nganggur, Terimakasih siap kerja, dengan apk ini bisa membantu dlm cari kerja!!",5,0,1.1.1,2022-12-23 02:26:14,,,1.1.1
d19ddbed-65f2-4b69-bed8-e95c2cd8e85a,eca ca,https://play-lh.googleusercontent.com/a/ACg8ocIRBKYgmMTCJ0l0zXrskD_0BA3rXHz76subf7UyKdsDX5dntg=mo,terima kasih siapkerja dengan aplikasi memudahkan saya untuk mencari lowongan kerja,5,0,,2023-01-17 04:52:42,,,
950389df-9e89-4657-91e9-b77de944b70f,Sephia Septiani,https://play-lh.googleusercontent.com/a/ACg8ocKF2MeIZJjN_oHLJrnUmn3-eWZOmza2u9BvrEKyqeQeMOSiLQ=mo,aplikasi ini cocok banget buat kalian lagi nyari lowongan kerja. banyak info lowongan kerja disini,5,0,,2023-01-05 07:19:32,,,
5cfba338-888d-4a3e-87a4-520c690416ae,Fedi Febiyan Risqi,https://play-lh.googleusercontent.com/a-/ALV-UjUWxrXplvUfJXYi4wcOJ6PVPYwV36NhD6WF1Vcu8HUjuF9BWH_z,"Aplikasi ini sangat direkomendasikan untuk tujuan dapat memberikan pelayanan terbaik kepada masyarakat, pencari kerja, serikat, buruh dan perusahaan ataupun instansi yang berkaitan dengan ketenaga kerjaan yang disertai fitur-fitur canggihnya. Sehingga ini membuat saya siap akan masuk di dunia kerja nantinya, semoga SIAPkerja dapat terus melakukan upgrade terhadap fitur-fitur yang ada",5,0,,2023-01-19 06:24:16,,,
651dd412-bef2-4477-aea1-ac72be4bb541,Aman Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocLz7wT92MaiKCnEooJkskbYthmjZnjklJpN0DF3Og55LAB-gQ=mo,JKP ke 6 hangus Karena pemberitahuan kurang jelas melalui aplikasi ini .. memang nya sengaja d persulit buat klaim manfaat JKP bulan ke 6 jadi hangus,1,0,,2025-03-22 17:17:02,,,
335b3d8b-3f73-440a-b064-465c41e19fa1,ai na,https://play-lh.googleusercontent.com/a/ACg8ocKD6vmnJJr_khw1JN64vts9ndhcepSMk3gwvdgf1Eq9u63VCg=mo,"terima kasih siapkerja, membantu dalam informasi lowongan kerja banget sih jadi memudahkan para pencari kerja",5,0,1.1.1,2023-01-05 08:23:16,,,1.1.1
dc8a40df-b3ec-41d6-8110-db74cd24ddaf,Rahmad Muhajir,https://play-lh.googleusercontent.com/a-/ALV-UjVihS_fBxCdYcCzBVxsmJGHLjYuxYyQmeLUCjBpfP_1cOuf7mk,Rusak kali apk nya ga bisa update informasi data diri aneh aneh aja developer nya,1,1,3.0.0,2023-10-31 12:47:17,,,3.0.0
bd8ef1b2-f368-4eb5-9679-7515e7129b6d,Hairul Amin,https://play-lh.googleusercontent.com/a/ACg8ocLiqjPw8G9Via7ijLTvNFdGcafNWIDXHjfBo1ibrApZLqUMuQ=mo,Aplikasi sangat buruk pdhl semua biodata sy udh beneran tapi malah tidak sesuai aplikasi asu...,1,1,1.1.2,2023-06-02 02:45:56,,,1.1.2
eee68c83-4785-43ca-aea1-deb731622be2,Arjuna Wicaksono,https://play-lh.googleusercontent.com/a-/ALV-UjXNe8_sASmbw-lL0SaTHgyzd-2JSkA6fbgcd4TDBJp2bKq7m8Z_,Tolong Ditingkat kan Aplikasinya Lagi Masalah Untuk mengisi biodata Itu sulit sekali,5,1,3.0.0,2023-06-14 05:48:19,,,3.0.0
a453a92d-ef74-4ce4-b04d-b8d74c7fcc1a,GLADYS ARIA KRISNA ALOEVERA,https://play-lh.googleusercontent.com/a-/ALV-UjVl8gbRKSaruTHeFbo-RvFa4QanWK0kpyFwyKi9Uo852qhahQ9X,"makasih bangett atas adanya aplikasi ini sumpah membantu aku banget dalam mencari pekerjaan, terimakasih siapkerjaa",5,0,1.1.1,2023-01-05 12:14:00,,,1.1.1
24aebb7b-4656-40de-8388-df5375fc4f30,Aris Oktarisma,https://play-lh.googleusercontent.com/a-/ALV-UjX4xKt5uUkV32xewL4UpteTDmdNIwMU8n0XG97bwlXQP8ktoy_W,"status peserta JKP dinyatakan bekerja,padahal belum bekerja aneh aplikasinya",1,2,4.0.0,2023-11-16 14:58:13,,,4.0.0
4c3ca516-fa17-4f70-b3e1-a28622e2d7f0,IDRIS,https://play-lh.googleusercontent.com/a-/ALV-UjXgWKEAe4j_LewE8IWCCrM-fDTTfwZRAG_coiC1Y4xiILyLLebx,Tetap saja di alihkan ke google percuma download,1,1,6.0.0,2025-01-13 06:57:56,,,6.0.0
fadb4175-f0e5-4c77-b126-c1b10a2b62e9,Monika Putri,https://play-lh.googleusercontent.com/a-/ALV-UjVMDgeSXoxGEpW0CUq0qHDERO8T0x7yRopz2fAi_JdROkW4yqcpdw,"Aplikasi yang sangat bermanfaat untuk tenaga kerja dan aplikasi seperti ini harus terus dikembangkan, terimakasih SIAPkerjaaa",5,0,,2023-01-15 03:55:29,,,
fa19d4b2-2386-4cb4-a537-a375040e99c6,Rakha Malio,https://play-lh.googleusercontent.com/a/ACg8ocJiI4ISkrD7fNSjOb2sQEgPyMtfPrcmCtFKEcz0W1pB-G0T6Q=mo,"membantu banget buat cari info lowongan kerja, thankyou SIAPKerja!",5,0,1.1.1,2023-01-06 08:10:46,,,1.1.1
af44f3a6-7259-4157-ab1d-6eb21837ee60,Fema Hasika,https://play-lh.googleusercontent.com/a-/ALV-UjUk43-AoNYz92i3QuadXqspVCWZ1RuLsbdFYV01LEIImYoRuxg,Aplikasinya sangat bermanfaat da informatif! #zessica_adkesmah,5,1,1.1.1,2023-01-22 14:43:14,,,1.1.1
2ab4ff68-a660-4fb7-8ae2-0a9241fc11b3,Suryaman,https://play-lh.googleusercontent.com/a-/ALV-UjW8PvREEDJadT7ZOlBsKIJEe2ybY0lq_FMNUfvlm25ZN4PwAeb3,Lah fungsinya apa aplikasi ini klo akses apa-apa di teruskan ke browser🤔,2,0,3.0.0,2023-07-26 14:01:39,,,3.0.0
f42d7ff5-9ec1-408a-bd59-7a0e081b96c2,Radi N-Zäelani,https://play-lh.googleusercontent.com/a-/ALV-UjXQvT201ASEsY0XkhoS3qIQ2PQx3v0Oxour7a6J_1EmZlEcpys,"Aplikasi gk jelas, gk di web gk di aplikasi ERROR TROSS, mau daftar gmna gw jirr",1,1,5.0.7,2024-06-26 19:57:17,,,5.0.7
f8486e01-3a2a-4b5f-989f-a2b6827c1f0c,2A_10_Liliyani Amalia,https://play-lh.googleusercontent.com/a/ACg8ocLG93-c-rLCyf3_zKg3GPcVDDkcA7CEUBbjemG1NHm0ZQgwaw=mo,"Terimakasih info lowongan nya, bermanfaat banget buat aku yang lagi cari pekerjaan",5,0,1.1.1,2023-01-18 03:28:04,,,1.1.1
713a14dc-014c-481b-82a8-d0cdbe266348,Dika Tri Ramdani,https://play-lh.googleusercontent.com/a/ACg8ocJg-uISByxyHj92U--nUw4qX7nwKhwUS6rim9alt1e6FiwB9Q=mo,"Maaf sebelumnya saya kasih bintang satu Appnya kaga jelas HTTP FAILURE TERUS,padahal udah daftar tapi ga bisa log in mulu",1,0,5.0.7,2024-03-14 09:13:52,,,5.0.7
1f4bdec0-40ff-4417-9c1b-8881879f8df5,Aluy Anggara,https://play-lh.googleusercontent.com/a/ACg8ocI8RSJFZcpsPE3xxB1TzYHu8OTeF9DNfSd7L3TwS0HzYzKhEA=mo,"Sekarang gk bisa masuk kemarin lancar"" sja tolong di perbaiki sistemnya biar gk lemot",3,1,1.1.1,2022-11-04 01:43:47,,,1.1.1
5bc19775-8dbe-4e4d-ae76-d77a9370a80e,danoll 123,https://play-lh.googleusercontent.com/a/ACg8ocL8fbdX7WZjm_z18MMDy-4N2Lk5IU2g_SeaEawUl7UKDvyheg=mo,Aplikasi blm siap pakai,1,0,6.0.5,2025-04-07 02:15:27,,,6.0.5
e7e3e33b-fe14-435b-aa7f-804f6fe24a79,Suhendra,https://play-lh.googleusercontent.com/a-/ALV-UjUTE_OzaSHUduQmIjbqiqW65zZHpwbZReUAGAXu3OCd7Ml5OPU,"Apk pemerintah kok lemot gini, gak guna. Tolong perbaiki lagi",1,0,1.1.1,2022-11-01 10:55:18,,,1.1.1
78b1e72c-bdb9-4cfb-b141-34281e1e4b30,Muhammad Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjX6ANaswOYRlnowAVUOmDUrul9jnUf0ESfxXqRNSWffPjnpRnBn,"Aplikasi jelek, daftar ikut pelathin aja gk bisa2, error nih aplikasi nya",1,1,3.0.0,2023-11-12 08:58:09,,,3.0.0
362599f8-b170-4717-8a59-e71aeade60da,bawon Prasetio,https://play-lh.googleusercontent.com/a/ACg8ocLltWot9IbSShu0GQ-g30USg4mub68qtRg_L-6qra6bzlHByA=mo,Aplikasi gak jelas masa aktivasi akun gk bisa tolong dimusnahkan saja aplikasinya,1,1,3.0.0,2023-07-14 21:31:27,,,3.0.0
4c3079d2-32be-4050-8619-e1fb2b8a9426,K4d4,https://play-lh.googleusercontent.com/a-/ALV-UjWfFLvR4CoXEIK_FRIvS-nSseByK2oZ45YrYrxl8txfmrxhlNsD,"Saya mau melengkapkan profil saya untuk membuat ak1 tpi alamat sesuai ktp saya tidak ada di pilihan, jadi bagaimana",3,0,5.0.7,2024-05-12 05:01:13,,,5.0.7
f6293e4e-f534-4052-ad58-b8d1c41b690c,Salsa Aulia Rossyana,https://play-lh.googleusercontent.com/a-/ALV-UjUsvszk46Q-cxF9GZ6z5T551vk4gLJrL_irkrMgFePcxxadfx8,"aplikasinya keren bisa bantu aku yang belum dapet kerja, terima kasih siap kerja👍",5,0,1.1.1,2023-01-23 13:40:28,,,1.1.1
51c4f613-8eb2-49be-8a97-528101ca7693,M. Syauqi Farhan,https://play-lh.googleusercontent.com/a-/ALV-UjUjBR21NpObMNED0S0JC4E1_KJRJqlyQBzy48FjndDdgwzBb8hz,Lebih diperhatikan lagi apk nya Masa mau lihat pelatihan nunggunya lama,1,0,3.0.0,2023-06-12 08:49:50,,,3.0.0
ea468291-c386-4959-b631-bc2ce74fd7f9,Muharlien .A.F,https://play-lh.googleusercontent.com/a/ACg8ocK-AOSfaIgFCgAeJqk29foL02YKNsbBnyN_EtfFTJwGZuWZJks=mo,"Sumpah kagak jelas ni apk masa mau ngisi alamat tempat lahirnya daerahnya gak lengkap,kalo emang belum siap pake apk ya jangan di di buat apk nya,apk setengah mateng udh di buat aja kagak jelas emang",1,0,,2025-01-24 18:02:40,,,
c5704e31-84b6-4b6e-8f4e-a8112a267a38,Architechnologame Experts,https://play-lh.googleusercontent.com/a/ACg8ocJFWa2UQMUOvcn4kyGUoNKNHRAMBbGca924t8nawu0-EM1k_Q=mo,"tidak ojjektif, ada pemalsuan data",3,0,,2025-02-20 07:24:49,,,
f6908337-6321-4504-85d4-09895d688ea0,Faisal Ubaidillah,https://play-lh.googleusercontent.com/a-/ALV-UjWGEKKcbS_Rk5X58g_EQUjk6X9SHbXu7Hdq-QoxkgpgivGRdQRA,Aneh nih aplikasi ada verifikasi nama ibu kandung pas di isi malah NIK yang di input tidak sesuai orang jelas jelas di KTP NIK nya sesuai sama yang di input parah,1,1,1.1.1,2022-10-31 07:20:05,,,1.1.1
b67fc651-1565-44cc-82cd-063384a24ddc,Vanesa Enka,https://play-lh.googleusercontent.com/a/ACg8ocKqqTJoaMpDsWadHusVs0d0vhKa8ojUhJ69qHHK9nBeVYn6_Q=mo,Udh 100% kok gk bisa selesai download nya,2,0,,2025-02-12 13:43:16,,,
795346a3-ff33-4a78-8366-0e2a86272653,Alhamdulillah,https://play-lh.googleusercontent.com/a-/ALV-UjWU4pRQJR1SoDfUG6dGwx9k7Wa2y-GZQYykhdC_28V-rQtqYwm0,Kayaknya yg ga punya pengalaman dan ngga skolah di deskrikiminasi trus gunanya apa aplikasi ini profil ngga ada tuh yg jenjang tanpa skolah smuanya skolah Trus aja banyakin korupsi semoga cepet mati,1,0,5.0.7,2024-05-15 08:19:19,,,5.0.7
6e8ee07a-20bd-4803-9596-66e759afea1f,randy septian,https://play-lh.googleusercontent.com/a-/ALV-UjUGXu06WXtAdBWXgVkBiiFTi6QeyeHN1TomnYMyZU_DcFQdi7nd,"Tidak membantu sama sekali, aplikasi nya tidak responsif-_-",1,1,1.1.2,2023-05-12 03:22:05,,,1.1.2
df121e9a-9f59-480d-854b-6089a0c13401,Hilmy Rifq,https://play-lh.googleusercontent.com/a/ACg8ocIfLd880DK-sCVrivj8DCTIJMQwr-ChzgExtl2GotiVu5ORUg=mo,Aplikasinya memiliki fitur-fitur yang lengkap dan menarik,5,0,,2023-01-19 09:47:58,,,
1a244fbf-b8da-47c6-92c0-acdeebade833,Ramma Yasin,https://play-lh.googleusercontent.com/a/ACg8ocLN1btA6ygxRjQbOiIMxMZld_duPutguzi3NxKwAR3Xq8DQCQ=mo,Sebenarnya apk ini bisa di gunakan g sih mau daftar aja g bisa,1,0,1.1.2,2023-05-30 11:34:40,,,1.1.2
bb5f7c9e-81ea-4ad5-b137-822672b84bcb,Rais_ Ace Manado,https://play-lh.googleusercontent.com/a-/ALV-UjUaw-jdOSjk3nFZChhAtfzqnkffylM2gTmB8tpGh8T2WEh83RBo,"Aplikasi tidak ada solusi sudah ada lencana JKP berkas PHK sudah lengkap dari perusahaan dan Disnaker malah disuruh harus lapor PHK,,ya mau lapor kemana lagi?? Aplikasi gagal malah dipake bikin susah🤦",1,0,,2024-04-24 16:30:47,,,
feae0d10-105a-4871-8574-a0b23de8a021,andika Armed,https://play-lh.googleusercontent.com/a-/ALV-UjXXlZBC9BCirJa_ZY_Tdrj5mBmZalMtJRrkjyPri3tWvr_41G8,"Apk tolol, pemerintah terlalu lemot untuk teknologi kayak gini.",1,1,5.0.7,2024-06-02 10:32:54,,,5.0.7
60c8649d-49d9-40f0-b075-e7e0a672f41e,srie mulyani,https://play-lh.googleusercontent.com/a/ACg8ocIlBFohzqSmYKFMBheUx2dpIwyuJYi7iHg73Li4pP15osCcLA=mo,Aplikasi yang sangat bagus..sangat membantu untuk cari kerja,5,0,1.1.1,2023-01-23 07:46:43,,,1.1.1
a96b2d33-2a08-4882-ad18-51acd7204fcd,Syifa Syahirah Yusuf,https://play-lh.googleusercontent.com/a-/ALV-UjU0lNxLWMT58BU7FrpAzPT5EM3ic6812fFF6zXNqBjhJy6N0A,"Terima kasih buat info lowongannya, sangat membantu untuk mencari pekerjaan👍🏻",5,0,1.1.1,2023-01-17 05:08:58,,,1.1.1
bc7371a5-91b2-4fb6-841c-27825e2cd87a,Aprilia,https://play-lh.googleusercontent.com/a-/ALV-UjVOjUgRDp6X9o6hkuy_Jw66p40QkJ12DsGz6DbDGJA_OS33koHX,Terimakasih atas info² lowongannya. Sangat berguna sekali bagi fresh graduate seperti saya🙏,5,0,1.1.1,2023-01-11 10:41:11,,,1.1.1
016feb5d-42eb-4e8b-a95b-b27402fcef7e,FIKI Sobarkah,https://play-lh.googleusercontent.com/a-/ALV-UjUrSHN603jJVVSGu-VOTDGIYq3vDU9tlM6_IOekIpj30Kx7DLKY,"Kenapa tidak bisa login ,padhal email sama password udah benar ka",5,0,,2023-01-18 13:43:09,,,
2e95887b-5463-481d-80e0-eb986e58aaf1,Satoh Waedi,https://play-lh.googleusercontent.com/a-/ALV-UjXP1s6KytaKFo6aqpnz7iIFIHcUkTX6Dc9qdFng1M9oSjv9IS14,"Aplikasi yang dibangun dengan uang banyak, tapi tidak layak digunakan.. 👎",1,0,3.0.0,2023-11-02 05:53:46,,,3.0.0
2b5f3ad4-fb39-4cc7-9a39-4ba4c5841df0,shoki1704,https://play-lh.googleusercontent.com/a-/ALV-UjW_q5OhXm-h2jTI8qRKXjV2BYvamkhb8-I_yHA6G6F5Y0fEpxQz,"Sangat tidak ada respon, ini kah uang pajak digunakan tapi tidak ada fungsnya",1,1,5.0.7,2024-05-05 12:23:58,,,5.0.7
fb17ca05-b957-42a3-ac63-f3597647756e,Rizky Siti Anugrah,https://play-lh.googleusercontent.com/a-/ALV-UjVpvemCbH6q4j2ngaQPjB1xfldZk3xIrzBCj_6Se3U83HI84jCn,"Terima kasih siapkerja, sangat membantu untuk aku yang lagi mencari pekerjaan, banyak info lowongan yang bisa aku apply di sini",5,0,,2023-01-11 08:41:40,,,
c833f864-b826-425a-8ffc-402cabccfb2c,Guntur Jayanto,https://play-lh.googleusercontent.com/a-/ALV-UjUF27YPe2Z-skAfEq5ZakIKYZbt3sSVJNRWl_7zX-rRLV4ziEI,"Tidak bisa login mohon bantuannya, inbox di X & IG tidak ada tanggapan",1,1,,2024-07-10 04:38:54,,,
c1c14e03-fe04-4677-8c39-41779ee6b7c4,S333kA 999,https://play-lh.googleusercontent.com/a/ACg8ocJqQ6vawW6ssdARMrCjyXQboZIXB9gdGHy36P0zl3iFhjNnxQ=mo,"BISMILLAH,kasi bintang 3 dulukalau saya lolos dapat kerja lewat aplikasi ini nanti kasi bintang 5 klo perlu 10 dah,.Aamiin",3,0,3.0.0,2023-09-12 05:54:17,,,3.0.0
e3df4187-9422-4795-808f-e1318f1f441f,dani rachmad efendi,https://play-lh.googleusercontent.com/a-/ALV-UjW_s8GNI2vyk_hxNGKPadD4GHvPI2zjtjY8Ctijo70soqwlK3Y,Untuk domisil atau provinsi jawa timur tidak ada,3,0,6.0.0,2025-01-09 04:59:02,,,6.0.0
ce195790-d749-4549-abb3-7356c5218fe0,Kota Daro,https://play-lh.googleusercontent.com/a/ACg8ocLZwmKACyW8uaFtv77PxXpCJR4kbu8yjytGv6viGKiQnQNWJA=mo,Aplikasi ini bisa di download tp Ga bisa dibuka eror hanya gambar putih polos,1,0,4.0.0,2024-02-26 13:50:52,,,4.0.0
32901764-824c-492f-8d29-dddce2876913,AM FERRY,https://play-lh.googleusercontent.com/a-/ALV-UjXRkbNGKymvujb93W0xFsY5iK5LXG00wpX7Dyxo0qrlefwnfdJj,Aplikasi Sontoloyo Nggak jelas syarat aneh²,1,3,6.0.0,2025-01-12 08:28:02,,,6.0.0
c49356f1-0089-46d5-adcb-5db0dce0ae90,Arvin Shiddiqi,https://play-lh.googleusercontent.com/a/ACg8ocLJ53zsDCzhgCGa0FZXiuuC5veBGC9wiWOttZ2fKeceewUgPA=mo,Aplikasi lemot banget hp udh di refresh ttp lemot,1,0,1.1.2,2023-05-16 06:30:25,,,1.1.2
e3ca22a3-7691-42c7-8271-3790dbb03084,ali subro Malisi,https://play-lh.googleusercontent.com/a/ACg8ocKGz3fINgYsUhgWjVb186WTIq4_X5ZGn1b0MLZFylganY86OA=mo,Ga bisa klaim bulan k 2 dan seterus nya berkali kali tlpon call center ga ada solusi parah,1,0,3.0.0,2023-09-10 11:01:14,,,3.0.0
da232c3e-0656-4435-b995-5384d30fd4e0,kartika,https://play-lh.googleusercontent.com/a/ACg8ocIPOznrqNsoqGlXBqJuLgUVesWjwQcrmJISDLTjRt2wMqU1ckI=mo,Thanks siapkerja!! Lumayan banget dapet info lowongan,5,0,,2022-12-23 03:47:44,,,
71d0bdc1-f282-4104-a6e8-ef4875bd774d,Ayf9 Official,https://play-lh.googleusercontent.com/a-/ALV-UjWlKiD9wx291pSj8-2aLYVZ_z6d__kgEaaWQiQIXfLEkxbpI-o,Kenapa susah log in padahal akun sudah terdaftar,1,0,1.1.1,2023-01-17 01:16:04,,,1.1.1
4b2629e7-3347-4acd-a8c6-86955723b687,Aziz Prastowo,https://play-lh.googleusercontent.com/a/ACg8ocIWnka-EA0KbRFqfBM05kBMPyu9EPkAPzlt6egs1aAIObnfJQ=mo,Mohon infonya min cara riset akun biar bisa bikin baru lagi soalnya ga bisa masuk k akun yg lama gara2 salah bikin email,1,0,,2023-06-02 14:04:28,,,
9e6711b7-7679-410d-95df-aca1e4f4cec7,Jang Beast,https://play-lh.googleusercontent.com/a/ACg8ocLFnKY_qBVhK5XClj2UhVLs9jR74Y1wf0J6jWLE8IGNczwNtw=mo,Mau kontak support nya yg jawab bukan manusia tapi bot. Luar biasa aplikasi pemerintah ini,1,1,1.1.2,2023-05-11 02:04:26,,,1.1.2
8fcaf83d-8463-4cc0-aaf1-dc7bd7b20daa,Aang Jole,https://play-lh.googleusercontent.com/a/ACg8ocJrxX7yPZIMu-h5arRAuHseZO6qno2rAuVnRJMgF2XmUiYBPw=mo,"Sangat membantu sekali, mempermudah orang yang lagi cari kerja terimakasih",5,0,1.1.1,2023-01-20 06:15:21,,,1.1.1
0dfaeb06-08a2-4763-a60d-29211862c54d,Rosi Pebian,https://play-lh.googleusercontent.com/a/ACg8ocI3fIAKGI1dyvqj0KMQjFwQ1tSWE2fbn0YQzw8wGOw_OkM4OsI=mo,Apk tolol g bner masa iya eror mulu suruh input data ga bisa bisa,1,1,1.1.2,2023-06-09 13:12:17,,,1.1.2
